,age,marital,education,default,balance,loan,day,month,duration,campaign,pdays,previous,job,housing
3058,54,2,1,0,1327,0,5,6,115,2,-1,0,5,0
3059,34,1,3,0,436,1,28,7,118,4,-1,0,4,0
3060,40,1,1,0,4795,0,17,4,57,1,-1,0,8,1
3061,33,3,3,0,137,0,25,8,88,4,-1,0,11,0
3062,45,1,1,0,999,0,20,11,215,6,188,2,11,1
3063,20,3,1,0,502,0,30,4,261,1,-1,0,7,0
3064,33,1,2,0,3074,0,18,11,679,1,-1,0,8,0
3065,33,1,1,0,0,1,19,11,163,2,-1,0,11,1
3066,30,1,2,0,2581,0,12,5,221,2,-1,0,8,0
3067,30,3,1,0,192,0,22,7,423,1,-1,0,9,0
3068,38,1,1,0,424,0,17,4,279,1,-1,0,1,1
3069,57,1,3,0,2416,0,11,8,74,2,-1,0,4,0
3070,40,3,1,0,1670,0,18,6,161,2,-1,0,1,1
3071,55,1,2,0,1649,0,12,5,52,3,-1,0,8,1
3072,48,3,1,0,-552,1,21,11,150,2,-1,0,8,0
3073,30,1,3,0,877,0,13,8,202,1,83,5,4,0
3074,30,1,3,0,102,0,5,4,470,7,426,3,4,1
3075,28,1,1,0,64,0,13,5,160,3,-1,0,8,1
3076,57,1,3,0,3431,0,16,5,73,1,-1,0,4,1
3077,34,1,1,0,209,1,8,4,375,2,-1,0,11,1
3078,34,1,3,0,4343,0,9,6,85,4,-1,0,6,0
3079,52,3,1,0,1810,0,19,11,117,1,-1,0,12,0
3080,39,1,3,0,278,1,28,7,60,3,-1,0,4,0
3081,22,3,1,0,2488,0,8,11,449,2,38,10,7,0
3082,32,1,1,0,687,0,9,5,61,1,-1,0,8,1
3083,37,1,3,0,801,0,11,8,331,7,-1,0,1,0
3084,48,1,1,0,817,0,14,1,517,1,282,4,3,0
3085,56,1,1,0,800,1,9,7,170,1,-1,0,9,0
3086,43,3,3,1,0,0,29,8,73,4,-1,0,11,0
3087,52,3,1,0,316,0,12,5,463,3,-1,0,10,0
3088,53,3,1,0,1178,0,15,5,295,2,-1,0,1,1
3089,30,3,3,0,3,0,6,5,45,2,169,2,11,1
3090,44,2,3,0,2058,1,21,11,661,1,-1,0,4,0
3091,48,2,1,0,3186,1,9,4,104,1,-1,0,12,0
3092,38,1,1,0,8876,0,2,2,280,1,75,1,12,0
3093,42,3,3,0,100,0,7,8,64,2,-1,0,4,0
3094,32,3,1,0,1143,1,10,7,412,1,-1,0,8,1
3095,25,3,1,0,505,1,17,11,386,2,-1,0,11,0
3096,29,3,3,0,218,0,12,4,169,1,-1,0,11,1
3097,25,3,1,0,34,1,4,7,316,1,-1,0,3,0
3098,33,1,1,0,285,1,3,7,267,1,-1,0,8,0
3099,35,3,1,0,2830,0,20,6,22,12,-1,0,1,0
3100,33,1,1,0,1844,0,29,5,241,3,-1,0,11,1
3101,49,1,1,0,13229,1,8,7,77,2,-1,0,1,0
3102,28,3,3,0,172,1,2,2,194,2,-1,0,11,1
3103,43,1,2,0,960,1,15,5,241,2,-1,0,3,1
3104,41,1,3,0,51,0,25,8,140,8,-1,0,4,0
3105,42,1,1,0,3068,1,11,5,429,2,-1,0,8,1
3106,53,1,1,0,70,0,5,5,611,2,-1,0,8,1
3107,25,3,1,0,-350,0,23,6,95,3,-1,0,8,1
3108,36,2,1,0,2843,0,12,2,473,1,182,1,8,0
3109,38,1,1,0,-278,0,28,7,143,2,-1,0,5,1
3110,32,3,3,0,0,0,7,8,268,2,-1,0,11,0
3111,32,1,1,0,61,0,8,7,529,5,-1,0,12,1
3112,60,1,2,0,5,0,26,8,63,2,-1,0,10,0
3113,34,1,1,0,0,0,2,2,270,1,-1,0,4,0
3114,34,1,1,0,326,1,15,5,150,2,-1,0,8,1
3115,45,1,3,0,3370,0,12,6,36,3,-1,0,4,0
3116,35,1,1,0,700,0,23,5,240,2,-1,0,11,1
3117,42,1,1,0,323,1,8,5,280,2,-1,0,1,1
3118,34,3,3,0,5462,0,30,4,430,1,-1,0,9,0
3119,35,3,1,0,175,0,29,1,219,1,246,1,11,1
3120,31,1,3,0,5191,0,20,11,187,2,-1,0,6,0
3121,54,1,1,0,-630,0,23,5,173,1,-1,0,8,0
3122,38,1,1,0,526,1,23,5,553,2,-1,0,8,1
3123,46,1,3,0,-3,0,28,8,205,2,-1,0,4,0
3124,45,1,1,0,3098,0,7,8,159,2,-1,0,9,1
3125,49,3,2,0,2146,0,7,5,1516,2,353,2,8,1
3126,54,1,2,0,211,0,19,6,200,2,-1,0,8,0
3127,22,3,1,0,4111,1,19,8,65,1,-1,0,1,0
3128,31,1,3,0,1010,0,15,5,385,3,364,9,4,1
3129,42,1,2,0,1156,0,20,4,37,1,-1,0,8,1
3130,33,3,3,0,23,0,20,8,216,3,-1,0,4,0
3131,34,1,3,0,1611,0,11,5,490,2,-1,0,11,1
3132,33,3,1,0,5137,0,6,5,123,1,-1,0,8,1
3133,46,1,1,0,2098,0,7,8,110,2,-1,0,11,0
3134,34,3,1,0,341,1,29,1,136,1,262,3,11,0
3135,50,2,1,0,-54,1,13,5,698,2,292,1,11,1
3136,37,3,1,0,2442,0,16,2,91,3,-1,0,11,0
3137,36,1,3,0,60,0,19,8,209,2,-1,0,11,0
3138,33,1,3,0,75,0,21,7,204,4,-1,0,11,0
3139,33,1,1,0,3470,0,11,8,285,2,-1,0,11,0
3140,49,1,3,0,443,0,8,8,27,6,-1,0,5,0
3141,34,2,1,0,202,0,15,5,318,1,-1,0,12,1
3142,35,1,3,0,980,0,2,8,428,2,336,6,9,0
3143,36,1,1,0,3064,0,26,8,240,3,107,4,12,1
3144,33,3,3,0,71,0,22,8,107,6,-1,0,4,0
3145,34,1,2,0,455,0,20,6,372,3,-1,0,8,1
3146,41,1,1,0,55,0,6,8,185,4,-1,0,11,1
3147,31,3,2,0,-502,0,29,5,76,4,-1,0,8,1
3148,42,1,2,0,83,1,7,8,184,1,-1,0,5,0
3149,56,1,2,0,772,0,20,11,291,1,-1,0,4,1
3150,59,1,1,0,163,0,24,7,464,1,-1,0,10,0
3151,55,2,3,0,0,0,6,6,108,2,-1,0,6,0
3152,36,1,3,0,1133,0,4,8,293,1,181,2,4,1
3153,37,2,3,0,168,0,5,6,227,1,-1,0,4,1
3154,32,3,1,0,309,1,16,4,346,1,234,3,11,1
3155,34,3,1,0,0,1,16,5,214,1,-1,0,11,1
3156,35,2,1,0,0,0,25,8,124,4,-1,0,11,0
3157,53,1,2,0,6839,0,19,11,77,1,-1,0,11,1
3158,39,1,1,0,-405,0,8,5,177,1,-1,0,8,1
3159,42,1,1,0,-396,0,11,5,80,1,308,4,1,1
3160,58,2,1,0,462,0,13,11,495,1,93,1,12,0
3161,57,1,2,0,179,0,9,6,230,3,-1,0,8,0
3162,32,3,3,0,11797,0,11,8,95,2,-1,0,4,1
3163,46,1,3,0,2262,0,14,7,44,14,-1,0,6,0
3164,48,1,3,0,1147,0,5,8,389,1,64,2,4,0
3165,36,1,3,0,16430,0,6,6,197,3,-1,0,9,1
3166,54,2,3,0,2171,1,18,11,1034,1,-1,0,4,1
3167,47,1,1,0,3285,0,31,7,248,5,-1,0,8,0
3168,45,1,1,0,5346,1,21,10,187,1,-1,0,1,1
3169,41,1,1,0,5110,0,13,4,231,1,-1,0,1,1
3170,35,1,1,0,819,0,14,7,102,14,-1,0,12,1
3171,27,3,1,0,-145,0,15,5,289,8,-1,0,1,1
3172,35,1,2,0,189,0,11,5,95,1,-1,0,1,1
3173,38,1,3,0,1161,0,8,5,665,1,-1,0,11,1
3174,31,1,3,0,271,0,18,11,89,1,-1,0,4,0
3175,32,3,3,0,13711,0,14,5,638,1,175,3,11,1
3176,34,1,3,0,0,0,20,8,263,2,-1,0,4,0
3177,56,1,1,0,1270,0,17,11,80,2,165,2,1,1
3178,50,1,1,0,961,1,14,8,757,4,-1,0,12,0
3179,41,1,2,0,389,0,16,6,127,2,-1,0,8,1
3180,50,1,3,0,207,0,4,2,99,1,-1,0,4,1
3181,44,1,1,0,576,0,8,5,128,3,-1,0,4,1
3182,55,1,2,0,229,1,9,6,175,3,-1,0,4,0
3183,32,1,2,0,103,0,23,7,312,1,-1,0,8,0
3184,39,3,1,0,471,0,15,10,5,1,-1,0,12,0
3185,38,1,1,0,376,0,7,5,1521,1,-1,0,8,1
3186,51,1,2,0,307,1,17,6,65,2,-1,0,9,1
3187,44,1,1,0,-1746,0,20,6,218,1,-1,0,4,1
3188,49,1,1,0,2039,0,6,5,451,1,169,2,8,1
3189,32,2,1,1,5,1,18,5,82,3,363,2,1,1
3190,37,1,3,0,4039,1,25,7,106,2,-1,0,4,0
3191,29,3,1,0,209,0,28,7,487,7,-1,0,12,1
3192,34,1,2,0,-319,1,9,7,134,4,-1,0,8,1
3193,34,1,1,0,1298,0,20,5,120,1,-1,0,8,1
3194,30,3,1,0,445,0,16,4,218,1,330,2,8,1
3195,37,3,1,0,-296,0,20,4,81,1,-1,0,1,1
3196,52,1,1,0,431,0,26,8,73,17,-1,0,12,0
3197,39,3,3,0,3972,0,30,7,122,3,-1,0,9,0
3198,59,1,2,0,4198,0,14,1,309,1,91,10,11,0
3199,43,1,3,0,58,0,9,2,48,4,-1,0,3,1
3200,49,1,2,0,230,0,8,5,96,1,-1,0,11,1
3201,36,1,1,0,199,0,9,7,183,1,-1,0,8,1
3202,30,3,1,0,-522,1,5,5,670,2,286,6,11,1
3203,48,1,1,0,127,1,7,8,524,5,-1,0,11,0
3204,36,1,1,0,957,0,21,5,206,1,-1,0,1,1
3205,37,3,1,0,1050,0,3,2,586,3,-1,0,12,1
3206,52,1,2,0,-133,0,5,6,96,2,-1,0,8,0
3207,32,3,3,0,1583,0,19,11,100,1,182,1,1,1
3208,44,1,1,0,-665,0,30,7,342,3,-1,0,4,0
3209,32,1,3,0,189,0,6,6,106,2,-1,0,9,1
3210,41,2,3,0,5037,0,23,4,252,9,185,5,4,0
3211,45,1,1,0,-388,0,14,7,175,2,-1,0,1,1
3212,50,1,2,0,1164,0,8,5,166,2,-1,0,8,1
3213,48,1,1,0,568,0,2,9,378,2,386,1,11,1
3214,32,1,1,0,0,0,8,5,80,2,-1,0,8,1
3215,28,3,1,0,416,0,13,5,452,2,-1,0,8,1
3216,41,1,3,0,771,0,26,8,106,8,-1,0,4,1
3217,36,3,1,0,1521,0,16,6,243,2,-1,0,11,1
3218,35,3,3,0,714,0,26,8,135,22,-1,0,4,1
3219,45,1,2,0,2418,0,14,5,120,1,-1,0,6,1
3220,47,1,1,0,440,0,12,6,91,1,-1,0,12,1
3221,43,1,1,0,625,0,30,9,175,1,-1,0,8,1
3222,32,3,1,0,493,0,13,8,289,2,-1,0,11,0
3223,69,1,3,0,473,0,7,7,112,1,78,1,10,0
3224,26,1,3,0,37,1,6,5,207,1,363,2,6,1
3225,34,3,3,0,6766,0,28,8,210,5,-1,0,4,0
3226,39,1,3,0,0,0,2,6,46,2,-1,0,4,1
3227,51,1,1,0,1760,1,19,11,162,1,-1,0,3,0
3228,50,1,2,0,276,1,17,6,641,6,-1,0,1,0
3229,42,2,1,0,1491,0,6,5,203,2,334,2,8,1
3230,45,1,1,0,1410,0,11,8,71,2,-1,0,11,0
3231,29,1,1,0,596,0,30,1,510,2,-1,0,3,0
3232,31,3,3,0,287,0,19,11,182,1,-1,0,5,1
3233,36,1,1,0,-129,0,29,7,121,3,-1,0,3,1
3234,29,3,3,0,437,0,5,8,504,1,92,1,4,0
3235,64,1,2,0,43,0,11,3,117,1,91,1,10,0
3236,34,3,1,0,4943,1,19,11,117,2,-1,0,11,1
3237,53,2,2,0,7290,0,30,5,153,1,-1,0,11,1
3238,31,1,3,0,6290,0,20,11,303,2,-1,0,4,0
3239,33,3,1,0,697,0,6,2,860,2,-1,0,8,0
3240,49,1,1,0,3608,0,13,11,231,1,-1,0,1,1
3241,47,1,1,0,65,0,28,8,118,8,-1,0,11,0
3242,36,3,1,0,47,1,9,7,36,6,-1,0,1,0
3243,32,3,1,0,0,0,27,5,123,2,-1,0,3,0
3244,52,1,1,0,-9,0,9,6,123,1,-1,0,3,0
3245,37,3,3,1,0,0,10,7,108,1,-1,0,3,1
3246,33,3,1,0,-424,0,26,5,863,1,-1,0,4,1
3247,40,1,2,0,1832,0,6,2,213,4,-1,0,5,0
3248,44,3,1,0,3945,0,28,1,255,1,-1,0,3,0
3249,44,1,3,0,1146,0,4,7,178,2,-1,0,11,0
3250,55,1,2,0,145,0,2,2,59,3,5,2,8,0
3251,32,3,1,0,152,0,25,5,158,2,-1,0,12,1
3252,57,1,2,0,2927,1,30,7,78,5,-1,0,10,0
3253,50,1,1,0,0,0,7,7,152,2,-1,0,11,0
3254,26,3,1,0,50,0,12,8,153,1,-1,0,12,1
3255,37,2,1,0,1287,0,14,5,432,1,-1,0,4,1
3256,41,1,1,0,0,1,7,7,630,3,-1,0,4,0
3257,54,1,1,0,-22,1,9,7,85,1,-1,0,12,0
3258,33,1,1,0,11,0,4,5,104,3,-1,0,4,1
3259,63,1,1,0,415,0,7,10,323,1,-1,0,10,1
3260,38,2,1,0,157,0,9,6,299,5,-1,0,8,0
3261,35,1,1,0,13658,0,9,12,220,2,-1,0,11,1
3262,37,1,3,0,0,0,6,6,143,1,-1,0,9,0
3263,41,1,1,0,343,0,14,5,89,7,-1,0,8,1
3264,35,1,3,0,2723,1,8,8,275,4,-1,0,6,1
3265,71,1,3,0,383,0,27,10,327,2,183,3,11,0
3266,27,1,1,0,0,0,23,7,198,13,-1,0,12,1
3267,36,1,1,0,1049,0,14,5,224,4,-1,0,8,1
3268,53,1,1,0,230,1,13,8,112,2,-1,0,11,0
3269,50,1,1,0,3357,0,9,6,239,4,-1,0,3,0
3270,42,1,3,0,603,0,5,11,298,5,-1,0,4,1
3271,45,1,1,0,192,0,13,5,154,5,176,1,8,1
3272,58,1,2,0,5278,0,4,6,763,4,-1,0,5,1
3273,33,1,1,0,-118,1,27,5,421,3,-1,0,6,1
3274,28,1,3,0,1480,0,18,5,143,1,-1,0,4,1
3275,30,1,1,0,-393,1,16,7,435,1,-1,0,11,1
3276,30,3,3,0,34,0,6,5,289,1,-1,0,7,1
3277,34,3,1,0,84,0,23,5,299,1,-1,0,12,1
3278,42,1,1,0,179,0,17,11,96,1,-1,0,8,1
3279,35,2,1,0,221,0,14,5,150,1,360,1,12,1
3280,32,1,3,0,0,0,19,11,66,1,-1,0,4,0
3281,71,1,2,0,4657,0,16,2,93,5,-1,0,10,0
3282,25,3,1,0,331,0,26,8,170,4,-1,0,7,0
3283,33,1,3,0,8023,0,30,11,107,1,105,3,11,0
3284,34,1,1,0,61,1,5,5,21,1,-1,0,1,0
3285,54,2,3,0,3222,0,14,8,67,2,-1,0,4,0
3286,38,1,3,0,76,0,7,7,196,3,-1,0,4,1
3287,49,1,1,0,197,0,13,4,223,1,182,2,1,1
3288,49,3,2,0,1040,0,8,7,474,2,-1,0,8,0
3289,33,1,1,0,0,1,28,7,83,12,-1,0,8,1
3290,36,1,2,0,973,1,23,5,293,1,-1,0,8,1
3291,47,3,1,0,33,0,5,5,298,1,-1,0,12,1
3292,31,1,1,0,0,1,15,7,275,2,-1,0,8,0
3293,46,1,3,0,1375,0,17,11,308,3,-1,0,4,1
3294,36,1,1,0,-423,1,13,5,106,1,-1,0,1,1
3295,45,1,2,0,2433,0,6,8,133,2,-1,0,8,0
3296,75,1,1,0,3771,0,15,4,185,1,181,2,10,0
3297,44,1,1,0,788,0,17,4,392,1,-1,0,8,1
3298,48,1,1,0,197,1,3,2,47,2,222,3,11,0
3299,30,1,1,0,975,0,13,5,256,2,351,2,8,1
3300,44,2,1,0,0,0,12,8,56,2,-1,0,11,0
3301,31,1,1,0,92,0,16,5,688,1,-1,0,8,1
3302,32,2,1,0,0,0,2,6,746,2,-1,0,8,1
3303,39,1,1,0,260,0,17,4,146,1,281,1,1,1
3304,33,1,1,0,181,1,28,7,265,2,-1,0,11,1
3305,53,1,3,0,-22,0,31,7,20,3,-1,0,10,1
3306,39,1,3,0,2644,0,20,5,253,1,-1,0,6,1
3307,32,1,1,0,266,0,19,8,168,2,-1,0,11,1
3308,42,1,1,0,613,0,11,5,432,2,-1,0,11,1
3309,45,3,3,0,16,0,31,7,59,2,-1,0,4,0
3310,47,1,3,0,109,0,22,7,268,1,-1,0,4,1
3311,31,3,3,0,6248,0,9,5,154,2,-1,0,4,1
3312,34,3,1,0,2178,0,26,5,41,1,-1,0,11,1
3313,48,1,2,0,1678,0,28,1,263,2,-1,0,8,0
3314,54,2,1,0,1012,0,12,5,33,3,175,2,12,1
3315,48,1,2,0,1092,1,18,11,79,1,172,8,8,0
3316,34,1,1,0,856,0,20,4,470,1,150,5,8,1
3317,41,3,1,0,231,0,9,7,76,2,-1,0,5,0
3318,41,1,1,0,-217,0,11,5,313,1,349,3,8,1
3319,68,1,1,0,19317,0,4,8,249,1,-1,0,10,1
3320,38,1,3,0,1980,0,5,8,176,2,-1,0,1,0
3321,55,1,1,0,-31,1,13,8,81,2,-1,0,12,0
3322,32,1,1,0,286,0,20,4,60,1,343,4,11,0
3323,35,1,1,0,524,0,21,11,484,4,-1,0,9,1
3324,38,1,2,0,506,1,12,6,122,1,-1,0,8,1
3325,32,1,3,0,55,0,2,2,124,3,-1,0,4,0
3326,40,1,1,0,-378,1,13,5,541,1,295,6,12,1
3327,41,1,1,0,552,0,12,5,463,1,-1,0,8,1
3328,24,3,1,0,174,1,18,5,487,1,-1,0,8,1
3329,34,1,1,0,2,1,5,5,184,1,167,6,6,1
3330,36,1,3,0,0,1,3,6,599,3,-1,0,4,1
3331,35,1,2,0,285,0,29,1,136,1,-1,0,10,1
3332,44,1,3,0,17361,0,18,6,476,1,-1,0,4,0
3333,29,3,3,0,19,0,5,2,110,2,64,2,5,0
3334,51,1,2,0,844,0,29,5,184,3,-1,0,8,1
3335,37,1,1,0,1063,0,31,7,413,2,-1,0,11,1
3336,51,1,3,0,1315,0,5,6,303,2,-1,0,11,0
3337,29,1,3,0,3931,0,3,6,73,4,-1,0,9,1
3338,28,1,1,0,225,1,7,5,866,2,-1,0,8,1
3339,43,2,3,0,388,0,8,5,2087,2,-1,0,4,1
3340,44,3,1,0,2524,0,19,6,82,1,-1,0,1,0
3341,38,1,1,0,1960,0,21,8,161,2,-1,0,11,1
3342,47,1,1,1,2,0,5,2,236,2,-1,0,9,0
3343,49,1,2,0,249,0,21,11,450,1,-1,0,5,1
3344,49,1,3,0,3726,0,5,8,875,2,-1,0,11,0
3345,38,3,3,0,0,0,24,7,164,1,-1,0,4,0
3346,30,1,3,0,1221,0,25,7,279,4,-1,0,4,1
3347,50,2,3,0,356,0,8,5,198,2,358,5,4,0
3348,53,1,2,0,225,0,18,7,171,7,-1,0,8,0
3349,31,3,3,0,12569,0,9,9,344,1,295,1,4,0
3350,29,3,3,0,14,0,29,9,87,1,120,1,1,0
3351,40,1,1,0,9374,0,21,11,7,8,185,1,12,1
3352,26,1,1,0,2770,0,8,5,141,1,-1,0,8,1
3353,38,1,1,0,-673,0,26,5,364,1,-1,0,3,1
3354,39,1,2,0,1046,0,19,6,112,4,-1,0,8,0
3355,36,3,1,0,0,0,13,8,333,5,-1,0,4,0
3356,49,1,1,1,-74,0,19,11,114,1,-1,0,11,1
3357,40,1,1,0,56,1,29,1,194,1,247,1,11,1
3358,46,2,1,0,2232,0,13,2,121,1,-1,0,1,0
3359,55,1,1,0,0,0,19,11,336,1,-1,0,11,0
3360,28,3,3,0,356,0,2,3,76,2,-1,0,11,0
3361,44,1,2,0,4758,0,22,7,712,6,-1,0,4,1
3362,36,1,1,0,777,0,6,5,185,3,-1,0,8,1
3363,36,2,3,0,1057,0,5,2,383,2,-1,0,4,0
3364,34,3,3,0,2646,0,14,4,142,1,-1,0,4,0
3365,30,1,3,0,0,0,18,11,756,1,-1,0,3,1
3366,57,2,1,0,14,1,22,7,445,2,-1,0,12,0
3367,35,1,1,0,0,0,20,4,18,5,-1,0,1,1
3368,27,3,1,0,282,1,9,7,676,5,-1,0,11,0
3369,68,2,1,0,4189,0,14,7,897,2,-1,0,10,0
3370,48,1,1,0,0,0,26,5,105,1,-1,0,8,1
3371,48,1,2,0,199,0,18,8,29,2,-1,0,8,0
3372,30,1,1,0,125,0,29,5,238,2,-1,0,8,1
3373,46,1,3,0,964,0,8,4,174,1,-1,0,4,1
3374,43,3,3,0,1017,0,19,5,257,2,-1,0,11,1
3375,34,3,1,0,347,0,6,2,154,2,197,6,11,1
3376,44,1,1,0,0,1,16,5,159,1,-1,0,1,1
3377,58,1,2,0,435,0,28,7,122,6,-1,0,5,1
3378,28,1,1,0,655,0,4,6,606,2,-1,0,3,1
3379,40,1,1,0,0,1,17,11,57,1,-1,0,1,1
3380,55,1,2,0,343,0,14,7,276,3,-1,0,1,1
3381,75,1,1,0,26452,0,15,7,219,2,-1,0,10,0
3382,30,3,3,0,-477,1,21,8,1532,2,-1,0,12,0
3383,39,1,3,0,209,0,23,7,36,2,-1,0,11,0
3384,47,1,1,0,302,0,20,6,89,3,-1,0,11,1
3385,30,1,3,0,931,0,17,7,1183,1,-1,0,4,0
3386,36,1,1,0,0,0,6,5,337,1,-1,0,8,1
3387,31,1,1,0,-498,0,21,7,357,1,-1,0,8,1
3388,36,1,1,0,55,0,13,5,38,2,369,4,11,1
3389,59,2,1,0,174,0,16,5,204,1,-1,0,1,1
3390,56,1,1,0,83,0,27,8,26,11,-1,0,12,0
3391,50,2,1,0,1111,0,17,4,50,1,-1,0,1,1
3392,53,1,1,0,1796,0,16,3,295,1,91,2,1,0
3393,39,1,2,0,2303,0,17,6,775,3,-1,0,8,1
3394,28,1,3,0,318,0,27,5,4,4,-1,0,4,1
3395,41,1,1,0,0,0,20,6,89,1,-1,0,1,0
3396,33,1,2,0,0,0,18,7,351,2,-1,0,12,1
3397,58,1,3,0,497,0,11,6,138,5,-1,0,5,0
3398,45,2,3,0,1273,1,11,6,197,3,-1,0,6,1
3399,54,2,3,0,6102,1,21,5,86,6,-1,0,10,1
3400,52,1,1,0,-588,0,22,7,81,4,-1,0,4,1
3401,34,1,3,0,1557,1,13,5,213,1,-1,0,4,1
3402,42,1,1,0,3165,0,16,6,298,4,-1,0,1,1
3403,47,1,3,0,2306,0,6,8,239,4,-1,0,4,0
3404,36,2,1,0,566,0,20,5,129,2,-1,0,11,1
3405,23,3,1,0,8494,0,25,8,158,2,-1,0,7,0
3406,34,1,3,0,1657,0,18,5,566,2,356,4,4,1
3407,35,2,1,0,3102,0,20,11,138,1,-1,0,8,1
3408,47,1,3,0,459,0,29,7,189,4,-1,0,6,1
3409,38,3,3,0,623,0,28,6,297,4,144,4,4,0
3410,51,2,1,0,2323,1,18,8,151,10,-1,0,11,1
3411,37,3,3,0,223,0,28,5,25,1,-1,0,12,1
3412,34,1,3,0,1310,0,30,1,521,3,158,7,4,0
3413,35,1,1,0,262,0,2,7,96,2,109,4,8,0
3414,46,1,1,0,2420,0,19,11,405,2,-1,0,12,0
3415,26,3,1,0,127,1,23,7,85,3,-1,0,12,1
3416,38,1,1,0,1205,0,20,4,45,4,153,1,8,1
3417,42,3,2,0,5774,0,15,5,54,2,-1,0,5,1
3418,38,3,1,0,2253,0,13,5,937,3,-1,0,12,1
3419,44,3,3,0,5063,0,27,10,418,2,-1,0,4,0
3420,56,1,3,0,478,0,5,2,97,1,-1,0,10,0
3421,34,3,1,0,6979,0,15,5,14,5,-1,0,1,1
3422,30,3,1,0,178,0,20,5,747,5,-1,0,8,1
3423,38,2,1,0,70,0,27,10,255,3,148,1,5,0
3424,36,3,1,0,168,0,12,5,52,1,-1,0,8,1
3425,30,3,3,0,940,0,8,8,131,2,-1,0,4,0
3426,33,1,1,0,288,0,17,4,306,1,-1,0,12,1
3427,43,2,3,0,38,0,25,7,197,6,-1,0,4,1
3428,36,1,1,0,895,1,4,6,622,1,-1,0,12,1
3429,46,3,3,0,705,0,4,2,398,1,-1,0,3,0
3430,31,1,1,0,0,1,6,5,144,2,-1,0,1,1
3431,41,1,3,0,6563,0,27,8,136,8,-1,0,4,0
3432,43,1,1,0,481,0,18,11,164,1,110,2,4,1
3433,43,1,1,0,104,0,18,7,635,3,-1,0,6,1
3434,36,3,1,0,340,1,16,6,559,3,-1,0,8,0
3435,40,1,1,0,1451,0,1,6,314,1,-1,0,8,0
3436,34,1,1,0,293,0,21,5,162,3,-1,0,4,1
3437,52,2,2,0,353,0,31,7,395,4,-1,0,10,0
3438,27,1,1,0,1033,0,9,5,1713,1,-1,0,1,1
3439,49,1,3,0,1784,0,12,6,753,1,-1,0,8,0
3440,40,1,1,0,271,0,29,5,483,2,-1,0,8,1
3441,41,1,2,0,5310,0,17,11,984,1,-1,0,4,1
3442,35,1,3,0,0,1,23,9,112,1,62,6,11,1
3443,55,1,2,0,150,0,8,7,124,1,-1,0,10,0
3444,57,1,2,0,75,0,28,8,118,2,-1,0,10,0
3445,40,1,1,0,0,1,26,7,105,2,172,1,11,1
3446,38,3,3,0,35,0,17,4,156,1,273,3,4,1
3447,45,2,1,0,88,1,7,7,332,1,-1,0,12,0
3448,62,2,3,0,6,0,13,10,216,1,183,4,9,1
3449,44,1,1,0,310,0,6,2,200,1,253,1,11,1
3450,33,2,3,0,0,0,13,8,305,2,-1,0,4,0
3451,34,1,1,0,1076,0,12,5,152,1,182,6,12,0
3452,44,2,3,0,476,1,26,5,127,2,-1,0,4,1
3453,27,3,1,0,489,0,30,7,356,4,-1,0,11,1
3454,48,1,3,0,-471,0,19,5,668,7,-1,0,3,1
3455,33,1,1,0,-346,1,23,5,29,3,-1,0,8,1
3456,54,1,1,0,0,0,28,1,161,1,98,2,1,0
3457,31,1,3,0,4945,0,11,8,445,1,-1,0,4,0
3458,30,3,1,0,0,0,18,5,131,6,363,9,12,1
3459,44,3,2,0,787,0,30,5,570,2,-1,0,8,1
3460,59,1,2,0,0,0,26,5,104,7,-1,0,10,1
3461,31,1,3,0,325,0,18,7,1139,2,-1,0,4,1
3462,27,3,3,0,0,0,30,1,323,4,-1,0,4,1
3463,61,1,1,0,2917,0,6,10,215,1,-1,0,10,0
3464,60,2,3,0,2131,0,10,7,421,6,-1,0,10,0
3465,34,1,3,0,105,0,28,5,249,2,-1,0,6,1
3466,30,3,2,0,71,0,19,5,122,6,-1,0,8,1
3467,27,3,1,0,3638,0,11,7,271,5,-1,0,1,0
3468,32,1,1,0,55,0,15,5,546,9,-1,0,12,1
3469,39,1,1,0,9121,0,5,6,147,1,-1,0,11,0
3470,34,2,3,0,262,0,20,11,371,1,-1,0,6,0
3471,59,1,3,0,1831,0,17,2,122,1,92,1,4,0
3472,40,1,1,0,4610,0,14,8,154,2,-1,0,5,0
3473,47,3,1,0,1544,0,6,4,104,1,312,1,1,1
3474,45,1,1,0,-149,0,14,7,287,2,-1,0,11,1
3475,29,1,1,0,1599,0,8,7,115,1,61,1,11,1
3476,30,1,1,0,-28,0,18,5,284,2,371,1,8,1
3477,31,1,1,0,589,1,21,5,151,1,-1,0,11,1
3478,54,1,1,0,88,0,13,5,190,1,-1,0,12,1
3479,37,1,1,0,176,0,5,5,147,2,347,1,1,1
3480,40,1,3,0,1584,0,21,11,661,1,-1,0,4,1
3481,45,1,2,0,4994,0,20,6,48,1,-1,0,5,0
3482,31,1,1,0,0,1,19,8,144,4,-1,0,11,0
3483,46,3,3,0,1410,0,19,11,93,1,189,8,6,1
3484,54,1,3,0,876,0,27,10,269,3,541,3,11,0
3485,43,1,1,0,0,1,4,2,539,8,204,5,11,1
3486,35,3,1,0,0,0,16,4,169,1,-1,0,8,1
3487,37,2,1,0,23,0,20,8,289,2,-1,0,11,0
3488,53,1,1,0,9146,0,13,8,136,4,-1,0,11,0
3489,32,3,3,0,3616,0,14,8,165,2,-1,0,4,0
